rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_model,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,warnings_count,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,robot_model,immediate_reward,total_disc_reward,robot_belief
1540926489024766712,1761,0,"""MANAGER""",,1540926489,24505528,"""expert_tired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy3.pomdpx""",'','',[]
1540926489024787996,1761,0,"""SENSORS""",,1540926489,24714367,'',,0,0,'','','',False,0,'','',[],"""FAIL""",'','','','',[]
1540926490229422899,1761,0,"""ROBOT""",,1540926490,227284128,'',,1540926490,224387197,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy3.pomdpx""",'','',[]
1540926490247230849,1761,0,"""HUMAN""",,1540926490,244167463,"""expert_tired_noncollaborative.POMDPx""",,1540926489,892354419,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1540926490254200356,1761,1,"""ROBOT""",,1540926490,252912192,'',,1540926490,224387197,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""",[]
1540926502576824946,1761,1,"""OBSERVATION""",,1540926502,575373528,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','','','',[]
1540926504036276857,1761,1,"""HUMAN""",,1540926504,33866417,"""expert_tired_noncollaborative.POMDPx""",,1540926491,339798991,"""0""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1540926504041646419,1761,2,"""ROBOT""",,1540926504,40553432,'',,1540926503,838145360,"""planning for grasping""","""MayNotBeCapable""","""NoNeedHelp""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""",[]
1540926508110155887,1761,2,"""OBSERVATION""",,1540926508,108729359,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1540926509393827660,1761,2,"""HUMAN""",,1540926509,391555897,"""expert_tired_noncollaborative.POMDPx""",,1540926505,100430706,"""2""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1540926509404973198,1761,3,"""ROBOT""",,1540926509,403841771,'',,1540926509,374148564,"""idle""","""TaskHuman""","""NoNeedHelp""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""",[]
1540926512510230683,1761,3,"""OBSERVATION""",,1540926512,508875287,'',,0,0,'','','',False,0,"""LA","""LA","[False, True, False, False, False, False]","""ONGOING""",'','','','',[]
1540926514071065798,1761,3,"""HUMAN""",,1540926514,69110157,"""expert_tired_noncollaborative.POMDPx""",,1540926510,477875218,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1540926514082396332,1761,4,"""ROBOT""",,1540926514,81266137,'',,1540926513,786590446,"""grasp""","""NeedsHelp""","""NeedsHelp""",True,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""",[]
1540926524543452362,1761,4,"""OBSERVATION""",,1540926524,542029893,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1540926525459774446,1761,4,"""SENSORS""",,1540926525,459606741,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""robot""",'','','',[]
1540926526105516777,1761,4,"""HUMAN""",,1540926526,103010077,"""expert_tired_noncollaborative.POMDPx""",,1540926515,153698695,"""0""","""Recovery""","""Recovery""",True,0,'','',[],'','','','','',[]
1540926526115680016,1761,5,"""ROBOT""",,1540926526,114542014,'',,1540926525,820679655,"""planning for grasping""","""MayBeTired""","""GlobalSuccess""",False,0,'','',[],'','',"""policy3.pomdpx""","""6""","""5.53421""",[]
1540926526124366505,1761,5,"""HUMAN""",,1540926526,121683412,"""expert_tired_noncollaborative.POMDPx""",,1540926515,153698695,"""0""","""Recovery""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1540926537551288949,1762,0,"""MANAGER""",,1540926537,551203412,"""expert_tired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy3.pomdpx""",'','',[]
1540926538746259510,1762,0,"""ROBOT""",,1540926538,744560471,'',,1540926538,741805229,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy3.pomdpx""","""6""","""5.53421""",[]
1540926538758096115,1762,0,"""HUMAN""",,1540926538,754660800,"""expert_tired_noncollaborative.POMDPx""",,1540926538,461904213,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1540926538763865508,1762,1,"""ROBOT""",,1540926538,762972051,'',,1540926538,741805229,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""",[]
1540926544460200436,1762,1,"""SENSORS""",,1540926544,460077126,'',,0,0,'','','',False,0,'','',[],"""SUCCESS""","""human""",'','','',[]
1540926547926659276,1762,1,"""OBSERVATION""",,1540926547,925441341,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'','','',[]
1540926549174505957,1762,1,"""HUMAN""",,1540926549,171846145,"""expert_tired_noncollaborative.POMDPx""",,1540926539,846423178,"""0""","""Evaluating""","""Evaluating""",True,0,'','',[],'','','','','',[]
1540926549180229931,1762,2,"""ROBOT""",,1540926549,179186527,'',,1540926549,162079023,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,0,'','',[],'','',"""policy3.pomdpx""","""6""","""5.88""",[]
1540926549188828650,1762,2,"""HUMAN""",,1540926549,185655243,"""expert_tired_noncollaborative.POMDPx""",,1540926539,846423178,"""0""","""Evaluating""","""GlobalSuccess""",False,0,'','',[],'','','','','',[]
1540926560489344295,1763,0,"""MANAGER""",,1540926560,489147513,"""expert_tired_noncollaborative.POMDPx""",,0,0,'','','',False,0,'','',[],"""START""",'',"""policy3.pomdpx""",'','',[]
1540926561679379248,1763,0,"""ROBOT""",,1540926561,677715655,'',,1540926561,674414984,"""idle""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','',"""policy3.pomdpx""","""6""","""5.88""",[]
1540926561695513954,1763,0,"""HUMAN""",,1540926561,692469659,"""expert_tired_noncollaborative.POMDPx""",,1540926561,378919216,"""2""","""TaskHuman""","""TaskHuman""",True,0,'','',[],'','','','','',[]
1540926561709662438,1763,1,"""ROBOT""",,1540926561,708375465,'',,1540926561,674414984,"""idle""","""TaskHuman""","""MayBeTired""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""",[]
1540926574860125322,1763,1,"""OBSERVATION""",,1540926574,858696178,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, True, False, False]","""ONGOING""",'','','','',[]
1540926576419143425,1763,1,"""HUMAN""",,1540926576,417022159,"""expert_tired_noncollaborative.POMDPx""",,1540926562,786309432,"""0""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1540926576432549547,1763,2,"""ROBOT""",,1540926576,431446290,'',,1540926576,132518146,"""planning for grasping""","""MayNotBeCapable""","""NoNeedHelp""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""",[]
1540926580143366753,1763,2,"""OBSERVATION""",,1540926580,142037843,'',,0,0,'','','',False,0,"""LA","""LA","[True, False, False, False, False, True]","""ONGOING""",'','','','',[]
1540926581444782671,1763,2,"""HUMAN""",,1540926581,442289603,"""expert_tired_noncollaborative.POMDPx""",,1540926577,491616822,"""2""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
1540926581451433992,1763,3,"""ROBOT""",,1540926581,450448534,'',,1540926581,425950710,"""idle""","""TaskHuman""","""NoNeedHelp""",False,0,'','',[],'','',"""policy3.pomdpx""","""0""","""0""",[]
1540926584426805963,1763,3,"""OBSERVATION""",,1540926584,425441442,'',,0,0,'','','',False,0,"""LA","""LA","[False, True, False, False, False, False]","""ONGOING""",'','','','',[]
1540926586086591787,1763,3,"""HUMAN""",,1540926586,84403949,"""expert_tired_noncollaborative.POMDPx""",,1540926582,516644943,"""3""","""Tired""","""Tired""",True,0,'','',[],'','','','','',[]
